path_id,target_mean,target_spread,actual_annual_return,actual_spread,scenario_p05_price,scenario_p95_price,max_drop,lost_decades
720,0.045,2.5,0.06485855999973333,0.8789209311525363,4.59358528088008,13.049514748205947,0.543883588177355,0
721,0.045,2.5,0.0556840988263414,0.8789209311525363,4.59358528088008,13.049514748205947,0.6598985483282243,0
722,0.045,2.5,0.06528253320449262,0.8789209311525363,4.59358528088008,13.049514748205947,0.46264824063964116,0
723,0.045,2.5,0.06178356188671641,0.8789209311525363,4.59358528088008,13.049514748205947,0.5904987784522093,0
724,0.045,2.5,0.06110637629097271,0.8789209311525363,4.59358528088008,13.049514748205947,0.6486429523123923,0
725,0.045,2.5,0.06089013941914678,0.8789209311525363,4.59358528088008,13.049514748205947,0.7155791904112465,0
726,0.045,2.5,0.04810548551319771,0.8789209311525363,4.59358528088008,13.049514748205947,0.650329080760992,0
727,0.045,2.5,0.04460556797208426,0.8789209311525363,4.59358528088008,13.049514748205947,0.572495911724043,0
728,0.045,2.5,0.05674488083275575,0.8789209311525363,4.59358528088008,13.049514748205947,0.692614703629957,0
729,0.045,2.5,0.06343194143631292,0.8789209311525363,4.59358528088008,13.049514748205947,0.6006760840080752,0
730,0.045,2.5,0.06299304655437932,0.8789209311525363,4.59358528088008,13.049514748205947,0.553185260420231,0
731,0.045,2.5,0.058065636667776754,0.8789209311525363,4.59358528088008,13.049514748205947,0.5530875769484206,0
732,0.045,2.5,0.05469332350231926,0.8789209311525363,4.59358528088008,13.049514748205947,0.3807064154473796,0
733,0.045,2.5,0.0629953656088511,0.8789209311525363,4.59358528088008,13.049514748205947,0.6192792968156209,0
734,0.045,2.5,0.045792678812923926,0.8789209311525363,4.59358528088008,13.049514748205947,0.6751692557149696,0
735,0.045,2.75,0.036879936563572135,1.013468437224511,3.146908153621688,9.602403637559963,0.6916959013510198,0
736,0.045,2.75,0.05437824415355852,1.013468437224511,3.146908153621688,9.602403637559963,0.617043512521334,0
737,0.045,2.75,0.0388391073582679,1.013468437224511,3.146908153621688,9.602403637559963,0.6042984830868965,0
738,0.045,2.75,0.058004472313892386,1.013468437224511,3.146908153621688,9.602403637559963,0.5856641306741205,0
739,0.045,2.75,0.04379377138065643,1.013468437224511,3.146908153621688,9.602403637559963,0.7025624843325458,0
740,0.045,2.75,0.04926459364564262,1.013468437224511,3.146908153621688,9.602403637559963,0.6538820752379496,0
741,0.045,2.75,0.028324047970475164,1.013468437224511,3.146908153621688,9.602403637559963,0.688527521518121,0
742,0.045,2.75,0.059037772915393694,1.013468437224511,3.146908153621688,9.602403637559963,0.6555688724480433,0
743,0.045,2.75,0.054230458074799426,1.013468437224511,3.146908153621688,9.602403637559963,0.6085106405405822,0
744,0.045,2.75,0.037785201748858466,1.013468437224511,3.146908153621688,9.602403637559963,0.727787383844299,0
745,0.045,2.75,0.04922039778228027,1.013468437224511,3.146908153621688,9.602403637559963,0.51750658980324,0
746,0.045,2.75,0.02569672290909475,1.013468437224511,3.146908153621688,9.602403637559963,0.6427003867203914,0
747,0.045,2.75,0.05051680255095592,1.013468437224511,3.146908153621688,9.602403637559963,0.6031496403973295,0
748,0.045,2.75,0.04592266448898874,1.013468437224511,3.146908153621688,9.602403637559963,0.696643028027117,0
749,0.045,2.75,0.04458859644328239,1.013468437224511,3.146908153621688,9.602403637559963,0.6160831557355129,0
750,0.045,2.75,0.0551081942717484,1.013468437224511,3.146908153621688,9.602403637559963,0.6156404782277587,0
751,0.045,2.75,0.032445699979148035,1.013468437224511,3.146908153621688,9.602403637559963,0.667951518242386,0
752,0.045,2.75,0.04932230813649663,1.013468437224511,3.146908153621688,9.602403637559963,0.6269906833596822,0
753,0.045,2.75,0.05499093909800812,1.013468437224511,3.146908153621688,9.602403637559963,0.7119576680123271,0
754,0.045,2.75,0.052914415929224745,1.013468437224511,3.146908153621688,9.602403637559963,0.5760591637308147,0
755,0.045,2.75,0.05165597798758159,1.013468437224511,3.146908153621688,9.602403637559963,0.663264900343805,0
756,0.045,2.75,0.053464107102106695,1.013468437224511,3.146908153621688,9.602403637559963,0.46962029936532357,0
757,0.045,2.75,0.051582963561585204,1.013468437224511,3.146908153621688,9.602403637559963,0.6351597946497465,0
758,0.045,2.75,0.030163240201337427,1.013468437224511,3.146908153621688,9.602403637559963,0.531016421444074,0
759,0.045,2.75,0.053363111466819824,1.013468437224511,3.146908153621688,9.602403637559963,0.45775371491492733,0
760,0.045,2.75,0.04626110951092799,1.013468437224511,3.146908153621688,9.602403637559963,0.6525795163297781,0
761,0.045,2.75,0.03851865955914113,1.013468437224511,3.146908153621688,9.602403637559963,0.6405386608203032,0
762,0.045,2.75,0.018020667435753035,1.013468437224511,3.146908153621688,9.602403637559963,0.7148737358168078,0
763,0.045,2.75,0.038048129953783816,1.013468437224511,3.146908153621688,9.602403637559963,0.6824948464714851,0
764,0.045,2.75,0.05935968522073343,1.013468437224511,3.146908153621688,9.602403637559963,0.705078610106531,0
765,0.045,2.75,0.03530950502858943,1.013468437224511,3.146908153621688,9.602403637559963,0.6572014084077067,0
766,0.045,2.75,0.051573964685015516,1.013468437224511,3.146908153621688,9.602403637559963,0.6294852564889415,0
767,0.045,2.75,0.034705126472536874,1.013468437224511,3.146908153621688,9.602403637559963,0.6574679909539791,0
768,0.045,2.75,0.047666958805558934,1.013468437224511,3.146908153621688,9.602403637559963,0.7346025000730481,0
769,0.045,2.75,0.04437306875301905,1.013468437224511,3.146908153621688,9.602403637559963,0.6531380426178097,0
770,0.045,2.75,0.034565239409624526,1.013468437224511,3.146908153621688,9.602403637559963,0.674890387156782,0
771,0.045,2.75,0.04234988218977498,1.013468437224511,3.146908153621688,9.602403637559963,0.6140246980627244,0
772,0.045,2.75,0.04407304846268012,1.013468437224511,3.146908153621688,9.602403637559963,0.7470473199135123,0
773,0.045,2.75,0.04117811946219563,1.013468437224511,3.146908153621688,9.602403637559963,0.6424909138968684,0
774,0.045,2.75,0.054109642462433216,1.013468437224511,3.146908153621688,9.602403637559963,0.6844395622058448,0
775,0.045,2.75,0.052125773356712646,1.013468437224511,3.146908153621688,9.602403637559963,0.7432818417595632,0
776,0.045,2.75,0.054622074186179814,1.013468437224511,3.146908153621688,9.602403637559963,0.7202216650596218,0
777,0.045,2.75,0.04439921403623037,1.013468437224511,3.146908153621688,9.602403637559963,0.7478829097540268,0
778,0.045,2.75,0.05531444484385073,1.013468437224511,3.146908153621688,9.602403637559963,0.5921278054543203,0
779,0.045,2.75,0.04557299279846161,1.013468437224511,3.146908153621688,9.602403637559963,0.6926314371841619,0
780,0.045,2.75,0.04740508685764566,1.013468437224511,3.146908153621688,9.602403637559963,0.6041609117347465,0
781,0.045,2.75,0.058296188562051876,1.013468437224511,3.146908153621688,9.602403637559963,0.7434719847684493,0
782,0.045,2.75,0.04955286280043869,1.013468437224511,3.146908153621688,9.602403637559963,0.639063894568757,0
783,0.045,2.75,0.05080239999173353,1.013468437224511,3.146908153621688,9.602403637559963,0.7096830496205055,0
784,0.045,3.0,0.05452234322700633,0.8870438573288503,6.698807463281028,17.5590328616275,0.5324845524433054,0
785,0.045,3.0,0.056445045700281415,0.8870438573288503,6.698807463281028,17.5590328616275,0.6201117520820557,0
786,0.045,3.0,0.06462144016991411,0.8870438573288503,6.698807463281028,17.5590328616275,0.6220611113824179,0
787,0.045,3.0,0.07076747750324697,0.8870438573288503,6.698807463281028,17.5590328616275,0.7071368539420793,0
788,0.045,3.0,0.06596922465119603,0.8870438573288503,6.698807463281028,17.5590328616275,0.7346861275695605,0
789,0.045,3.0,0.0589514332033505,0.8870438573288503,6.698807463281028,17.5590328616275,0.6447340974807243,0
790,0.045,3.0,0.06821958368772352,0.8870438573288503,6.698807463281028,17.5590328616275,0.4527255691998435,0
791,0.045,3.0,0.06487796095137743,0.8870438573288503,6.698807463281028,17.5590328616275,0.6073840653974936,0
792,0.045,3.0,0.07139113806345732,0.8870438573288503,6.698807463281028,17.5590328616275,0.5858469330516266,0
793,0.045,3.0,0.06222271522774392,0.8870438573288503,6.698807463281028,17.5590328616275,0.7196321065301738,0
794,0.045,3.0,0.07130890866348683,0.8870438573288503,6.698807463281028,17.5590328616275,0.6170471382124392,0
795,0.045,3.0,0.07188718553780293,0.8870438573288503,6.698807463281028,17.5590328616275,0.5942942059596741,0
796,0.045,3.0,0.0685108940888437,0.8870438573288503,6.698807463281028,17.5590328616275,0.481131964494774,0
797,0.045,3.0,0.06444687285659856,0.8870438573288503,6.698807463281028,17.5590328616275,0.5296479875142743,0
798,0.045,3.0,0.06618532978460334,0.8870438573288503,6.698807463281028,17.5590328616275,0.637978725150004,0
799,0.045,3.0,0.07590835496536208,0.8870438573288503,6.698807463281028,17.5590328616275,0.5839314731338299,0
800,0.045,3.0,0.063355214187784,0.8870438573288503,6.698807463281028,17.5590328616275,0.3042320820345663,0
801,0.045,3.0,0.05670383239511079,0.8870438573288503,6.698807463281028,17.5590328616275,0.5705025509029427,0
802,0.045,3.0,0.07258497862778679,0.8870438573288503,6.698807463281028,17.5590328616275,0.629133190200947,1
803,0.045,3.0,0.06572439552506926,0.8870438573288503,6.698807463281028,17.5590328616275,0.7175580193720006,0
804,0.045,3.0,0.05876855355336841,0.8870438573288503,6.698807463281028,17.5590328616275,0.658726794062616,0
805,0.045,3.0,0.07226173166028516,0.8870438573288503,6.698807463281028,17.5590328616275,0.6615606494712751,0
806,0.045,3.0,0.07174746790980646,0.8870438573288503,6.698807463281028,17.5590328616275,0.7041298135365379,0
807,0.045,3.0,0.06966940413154177,0.8870438573288503,6.698807463281028,17.5590328616275,0.5595463714639771,0
808,0.045,3.0,0.07415341974371215,0.8870438573288503,6.698807463281028,17.5590328616275,0.6187937496324509,0
809,0.045,3.0,0.05138477692718335,0.8870438573288503,6.698807463281028,17.5590328616275,0.5227175534196005,0
810,0.045,3.0,0.06157990023921123,0.8870438573288503,6.698807463281028,17.5590328616275,0.7225874027119955,0
811,0.045,3.0,0.05353692208214578,0.8870438573288503,6.698807463281028,17.5590328616275,0.716164529260271,0
812,0.045,3.0,0.0688714909562127,0.8870438573288503,6.698807463281028,17.5590328616275,0.58046804579611,0
813,0.045,3.0,0.04911586795613032,0.8870438573288503,6.698807463281028,17.5590328616275,0.6881261523180366,0
814,0.045,3.0,0.07011192427438351,0.8870438573288503,6.698807463281028,17.5590328616275,0.5448508687177813,0
815,0.045,3.0,0.0627397998842032,0.8870438573288503,6.698807463281028,17.5590328616275,0.6522626276960641,0
816,0.045,3.0,0.07179020665645885,0.8870438573288503,6.698807463281028,17.5590328616275,0.53696507479501,0
817,0.045,3.0,0.04616379671302995,0.8870438573288503,6.698807463281028,17.5590328616275,0.6967466103947089,0
818,0.045,3.0,0.074734104355064,0.8870438573288503,6.698807463281028,17.5590328616275,0.6332414338170815,0
819,0.045,3.0,0.05537652021842243,0.8870438573288503,6.698807463281028,17.5590328616275,0.5822828322920881,0
820,0.045,3.0,0.05104004225016667,0.8870438573288503,6.698807463281028,17.5590328616275,0.66120062227553,0
821,0.045,3.0,0.05659041835264511,0.8870438573288503,6.698807463281028,17.5590328616275,0.6242882632715809,0
822,0.045,3.0,0.06824377409900784,0.8870438573288503,6.698807463281028,17.5590328616275,0.5710560428775129,0
823,0.045,3.0,0.04456174434720683,0.8870438573288503,6.698807463281028,17.5590328616275,0.5715604739526303,0
824,0.045,3.0,0.07431652116420406,0.8870438573288503,6.698807463281028,17.5590328616275,0.5775949816245882,0
825,0.045,3.0,0.06210435416500415,0.8870438573288503,6.698807463281028,17.5590328616275,0.7474418827105576,0
826,0.045,3.0,0.04851516203018291,0.8870438573288503,6.698807463281028,17.5590328616275,0.624564588255517,0
827,0.045,3.0,0.06145719852994924,0.8870438573288503,6.698807463281028,17.5590328616275,0.6381723759553122,0
828,0.045,3.0,0.06615254407096804,0.8870438573288503,6.698807463281028,17.5590328616275,0.6337549541616112,0
829,0.045,3.0,0.05243407326322558,0.8870438573288503,6.698807463281028,17.5590328616275,0.7262062083260932,0
830,0.045,3.0,0.06926367360045127,0.8870438573288503,6.698807463281028,17.5590328616275,0.5719215304113436,0
831,0.0499999999999999,1.0,0.045224800514036545,0.8650491074795746,4.644678634179421,12.107607738265948,0.6485267085129947,0
832,0.0499999999999999,1.0,0.05270320383802596,0.8650491074795746,4.644678634179421,12.107607738265948,0.6012938762257496,1
833,0.0499999999999999,1.0,0.061849920613121556,0.8650491074795746,4.644678634179421,12.107607738265948,0.6496919064694602,2
834,0.0499999999999999,1.0,0.039823340490497516,0.8650491074795746,4.644678634179421,12.107607738265948,0.6689522502420897,0
835,0.0499999999999999,1.0,0.06241137590972179,0.8650491074795746,4.644678634179421,12.107607738265948,0.6253795775354007,0
836,0.0499999999999999,1.0,0.06795028115879953,0.8650491074795746,4.644678634179421,12.107607738265948,0.662808132478811,0
837,0.0499999999999999,1.0,0.05094128791982233,0.8650491074795746,4.644678634179421,12.107607738265948,0.7468948938712683,0
838,0.0499999999999999,1.0,0.06083756807818386,0.8650491074795746,4.644678634179421,12.107607738265948,0.709638755740498,0
839,0.0499999999999999,1.0,0.04964254391379308,0.8650491074795746,4.644678634179421,12.107607738265948,0.6133018303620317,0
840,0.0499999999999999,1.0,0.05783073324261889,0.8650491074795746,4.644678634179421,12.107607738265948,0.42567983756551153,0
841,0.0499999999999999,1.0,0.039017087216082214,0.8650491074795746,4.644678634179421,12.107607738265948,0.6428995833542044,0
842,0.0499999999999999,1.0,0.05788430654111365,0.8650491074795746,4.644678634179421,12.107607738265948,0.6780230522286064,0
843,0.0499999999999999,1.0,0.04823369276832579,0.8650491074795746,4.644678634179421,12.107607738265948,0.7151137668819012,0
844,0.0499999999999999,1.0,0.04692332377924324,0.8650491074795746,4.644678634179421,12.107607738265948,0.5913157660196636,0
845,0.0499999999999999,1.0,0.03570429151338672,0.8650491074795746,4.644678634179421,12.107607738265948,0.6302107314537264,0
846,0.0499999999999999,1.0,0.04728812179799968,0.8650491074795746,4.644678634179421,12.107607738265948,0.7380546660698166,0
847,0.0499999999999999,1.0,0.047895385075197305,0.8650491074795746,4.644678634179421,12.107607738265948,0.5820040751680446,0
848,0.0499999999999999,1.0,0.056206741573576524,0.8650491074795746,4.644678634179421,12.107607738265948,0.5489039485155909,0
849,0.0499999999999999,1.0,0.06107083964980675,0.8650491074795746,4.644678634179421,12.107607738265948,0.5550262707745817,0
850,0.0499999999999999,1.0,0.056810743118848706,0.8650491074795746,4.644678634179421,12.107607738265948,0.6547500193605347,0
851,0.0499999999999999,1.0,0.04437617148330664,0.8650491074795746,4.644678634179421,12.107607738265948,0.5903273649791358,0
852,0.0499999999999999,1.0,0.059388345023601685,0.8650491074795746,4.644678634179421,12.107607738265948,0.6410061259586539,0
853,0.0499999999999999,1.0,0.05370064622046988,0.8650491074795746,4.644678634179421,12.107607738265948,0.6484350740137681,0
854,0.0499999999999999,1.0,0.06465544479988927,0.8650491074795746,4.644678634179421,12.107607738265948,0.6189590215103721,0
855,0.0499999999999999,1.0,0.058076198668142176,0.8650491074795746,4.644678634179421,12.107607738265948,0.6875882414995559,0
856,0.0499999999999999,1.0,0.06090691196396558,0.8650491074795746,4.644678634179421,12.107607738265948,0.718050975130976,0
857,0.0499999999999999,1.0,0.053493223441761106,0.8650491074795746,4.644678634179421,12.107607738265948,0.6862226410067718,0
858,0.0499999999999999,1.0,0.061478229553798114,0.8650491074795746,4.644678634179421,12.107607738265948,0.6871458117499808,0
859,0.0499999999999999,1.0,0.0618804917501139,0.8650491074795746,4.644678634179421,12.107607738265948,0.6847698905374093,0
860,0.0499999999999999,1.0,0.05164310675282313,0.8650491074795746,4.644678634179421,12.107607738265948,0.6297972131689777,0
861,0.0499999999999999,1.0,0.059039354941873734,0.8650491074795746,4.644678634179421,12.107607738265948,0.5428371236362495,0
862,0.0499999999999999,1.0,0.051145572099478676,0.8650491074795746,4.644678634179421,12.107607738265948,0.6337710782521211,0
863,0.0499999999999999,1.0,0.05775746864754261,0.8650491074795746,4.644678634179421,12.107607738265948,0.42169149745672696,0
864,0.0499999999999999,1.0,0.03851300400687596,0.8650491074795746,4.644678634179421,12.107607738265948,0.7003001141306021,0
865,0.0499999999999999,1.0,0.053578860295842023,0.8650491074795746,4.644678634179421,12.107607738265948,0.6997268572668656,1
866,0.0499999999999999,1.0,0.05304279721610361,0.8650491074795746,4.644678634179421,12.107607738265948,0.7209712280479113,0
867,0.0499999999999999,1.0,0.06149003060702429,0.8650491074795746,4.644678634179421,12.107607738265948,0.7226062339991214,0
868,0.0499999999999999,1.0,0.062246150119879884,0.8650491074795746,4.644678634179421,12.107607738265948,0.3705333700165141,0
869,0.0499999999999999,1.0,0.05522484631649682,0.8650491074795746,4.644678634179421,12.107607738265948,0.7163496207716308,0
870,0.0499999999999999,1.0,0.04870724202030807,0.8650491074795746,4.644678634179421,12.107607738265948,0.7047736295322622,0
871,0.0499999999999999,1.0,0.06924436785389276,0.8650491074795746,4.644678634179421,12.107607738265948,0.6792648481272767,0
872,0.0499999999999999,1.0,0.057908490847235816,0.8650491074795746,4.644678634179421,12.107607738265948,0.6201445006009635,0
873,0.0499999999999999,1.0,0.05523762780568653,0.8650491074795746,4.644678634179421,12.107607738265948,0.7125512907743207,0
874,0.0499999999999999,1.0,0.0500615162713387,0.8650491074795746,4.644678634179421,12.107607738265948,0.6698007683609334,0
875,0.0499999999999999,1.25,0.07193819201603402,0.8806390566803826,7.0891430958545865,20.280971273970703,0.582520836858488,0
876,0.0499999999999999,1.25,0.07050772836755925,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6286869096359595,0
877,0.0499999999999999,1.25,0.06369993360340676,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6590771939911761,0
878,0.0499999999999999,1.25,0.07770024320108804,0.8806390566803826,7.0891430958545865,20.280971273970703,0.573119000041258,0
879,0.0499999999999999,1.25,0.07045378302082117,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6187844421958126,0
880,0.0499999999999999,1.25,0.0789585378701183,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6466222934744033,0
881,0.0499999999999999,1.25,0.07547041724229775,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6300998792706545,0
882,0.0499999999999999,1.25,0.07810960437286685,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6882058379960028,0
883,0.0499999999999999,1.25,0.07552557184177333,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6312222574107755,0
884,0.0499999999999999,1.25,0.05835778151375681,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6321465849884805,0
885,0.0499999999999999,1.25,0.048524428883851334,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6338538737263029,0
886,0.0499999999999999,1.25,0.07394265445125758,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6710006639373477,0
887,0.0499999999999999,1.25,0.06190075368278336,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6711802566844436,0
888,0.0499999999999999,1.25,0.07486877960728111,0.8806390566803826,7.0891430958545865,20.280971273970703,0.7454098010651354,0
889,0.0499999999999999,1.25,0.06563018316147895,0.8806390566803826,7.0891430958545865,20.280971273970703,0.578626278742193,0
890,0.0499999999999999,1.25,0.04364686677610097,0.8806390566803826,7.0891430958545865,20.280971273970703,0.7454610345195496,0
891,0.0499999999999999,1.25,0.07439348991905037,0.8806390566803826,7.0891430958545865,20.280971273970703,0.5980583998133489,0
892,0.0499999999999999,1.25,0.05803457340898577,0.8806390566803826,7.0891430958545865,20.280971273970703,0.5937653580359501,0
893,0.0499999999999999,1.25,0.07228004691879097,0.8806390566803826,7.0891430958545865,20.280971273970703,0.5477154180232047,0
894,0.0499999999999999,1.25,0.06601787367093181,0.8806390566803826,7.0891430958545865,20.280971273970703,0.584893239675649,0
895,0.0499999999999999,1.25,0.06884098911126513,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6720762382537491,0
896,0.0499999999999999,1.25,0.06130022028464155,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6913125789046144,0
897,0.0499999999999999,1.25,0.07539222459004224,0.8806390566803826,7.0891430958545865,20.280971273970703,0.5965020939455147,0
898,0.0499999999999999,1.25,0.07461281443266099,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6469096124921078,0
899,0.0499999999999999,1.25,0.07461481121292013,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6825370975433553,0
900,0.0499999999999999,1.25,0.06906824243408649,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6301321889216392,0
901,0.0499999999999999,1.25,0.07682354848323514,0.8806390566803826,7.0891430958545865,20.280971273970703,0.3367656241296946,0
902,0.0499999999999999,1.25,0.06509270163276404,0.8806390566803826,7.0891430958545865,20.280971273970703,0.5815908647311507,0
903,0.0499999999999999,1.25,0.0636656117018175,0.8806390566803826,7.0891430958545865,20.280971273970703,0.5828315232522548,0
904,0.0499999999999999,1.25,0.059030857642282886,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6842778060251726,0
905,0.0499999999999999,1.25,0.06464979168783191,0.8806390566803826,7.0891430958545865,20.280971273970703,0.5583867437245869,0
906,0.0499999999999999,1.25,0.07113606669049499,0.8806390566803826,7.0891430958545865,20.280971273970703,0.5881120618771214,0
907,0.0499999999999999,1.25,0.07618333727781801,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6473159052145471,0
908,0.0499999999999999,1.25,0.0484601627307113,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6691394548475416,0
909,0.0499999999999999,1.25,0.07428485754183356,0.8806390566803826,7.0891430958545865,20.280971273970703,0.5242463973167737,0
910,0.0499999999999999,1.25,0.07443823997995769,0.8806390566803826,7.0891430958545865,20.280971273970703,0.5332938939244298,0
911,0.0499999999999999,1.25,0.07376724276669266,0.8806390566803826,7.0891430958545865,20.280971273970703,0.4995783961572746,0
912,0.0499999999999999,1.25,0.07670910616438786,0.8806390566803826,7.0891430958545865,20.280971273970703,0.5430602764533634,0
913,0.0499999999999999,1.25,0.07815137471134004,0.8806390566803826,7.0891430958545865,20.280971273970703,0.42736601466489865,0
914,0.0499999999999999,1.25,0.06212788796464208,0.8806390566803826,7.0891430958545865,20.280971273970703,0.5457336345349493,0
915,0.0499999999999999,1.25,0.05984848418042721,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6619973484542767,0
916,0.0499999999999999,1.25,0.0779916005196466,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6405771606140609,0
917,0.0499999999999999,1.25,0.07863494912944446,0.8806390566803826,7.0891430958545865,20.280971273970703,0.6968110210942386,0
918,0.0499999999999999,1.25,0.061752003362733454,0.8806390566803826,7.0891430958545865,20.280971273970703,0.5428928961399273,0
919,0.0499999999999999,1.5,0.06165873421650092,0.7960947197204611,5.050118179492848,12.229069315071051,0.6194607260953626,0
920,0.0499999999999999,1.5,0.061925642191253516,0.7960947197204611,5.050118179492848,12.229069315071051,0.5777386421263917,0
921,0.0499999999999999,1.5,0.060213754675517706,0.7960947197204611,5.050118179492848,12.229069315071051,0.5840336087550828,0
922,0.0499999999999999,1.5,0.0564951388999857,0.7960947197204611,5.050118179492848,12.229069315071051,0.6774705964279772,0
923,0.0499999999999999,1.5,0.052592581871301114,0.7960947197204611,5.050118179492848,12.229069315071051,0.5750003381370798,0
924,0.0499999999999999,1.5,0.06315544630166348,0.7960947197204611,5.050118179492848,12.229069315071051,0.7389427428205595,0
925,0.0499999999999999,1.5,0.041587331278635675,0.7960947197204611,5.050118179492848,12.229069315071051,0.5802207654415958,0
926,0.0499999999999999,1.5,0.06187725240008124,0.7960947197204611,5.050118179492848,12.229069315071051,0.6000258347749176,0
927,0.0499999999999999,1.5,0.05959641309791519,0.7960947197204611,5.050118179492848,12.229069315071051,0.6975646520414909,0
928,0.0499999999999999,1.5,0.05147574560620227,0.7960947197204611,5.050118179492848,12.229069315071051,0.5955562107962873,0
929,0.0499999999999999,1.5,0.04743079395463479,0.7960947197204611,5.050118179492848,12.229069315071051,0.7034675537962298,0
930,0.0499999999999999,1.5,0.04602687798007632,0.7960947197204611,5.050118179492848,12.229069315071051,0.7484899564078233,0
931,0.0499999999999999,1.5,0.054854459992011106,0.7960947197204611,5.050118179492848,12.229069315071051,0.6198308071245768,0
932,0.0499999999999999,1.5,0.04972438340270591,0.7960947197204611,5.050118179492848,12.229069315071051,0.5757902022287322,0
933,0.0499999999999999,1.5,0.060622906324264036,0.7960947197204611,5.050118179492848,12.229069315071051,0.5134960410537812,0
934,0.0499999999999999,1.5,0.056213931215421065,0.7960947197204611,5.050118179492848,12.229069315071051,0.6838380318573943,0
935,0.0499999999999999,1.5,0.055145698873877214,0.7960947197204611,5.050118179492848,12.229069315071051,0.6504184084308487,0
936,0.0499999999999999,1.5,0.05499216806552121,0.7960947197204611,5.050118179492848,12.229069315071051,0.6256274483856283,1
937,0.0499999999999999,1.5,0.038640722978291686,0.7960947197204611,5.050118179492848,12.229069315071051,0.5252029143651051,0
938,0.0499999999999999,1.5,0.06491191374041638,0.7960947197204611,5.050118179492848,12.229069315071051,0.5980483941700268,0
939,0.0499999999999999,1.5,0.05882013043921397,0.7960947197204611,5.050118179492848,12.229069315071051,0.5966373490469081,0
940,0.0499999999999999,1.5,0.06229707050992195,0.7960947197204611,5.050118179492848,12.229069315071051,0.6544354583318206,0
941,0.0499999999999999,1.5,0.06204153831438841,0.7960947197204611,5.050118179492848,12.229069315071051,0.5710249699423455,0
942,0.0499999999999999,1.5,0.03930623396281585,0.7960947197204611,5.050118179492848,12.229069315071051,0.5563012342625326,0
943,0.0499999999999999,1.5,0.06387012063161568,0.7960947197204611,5.050118179492848,12.229069315071051,0.42808353301978974,0
944,0.0499999999999999,1.5,0.054228156617776024,0.7960947197204611,5.050118179492848,12.229069315071051,0.6482349792115284,0
945,0.0499999999999999,1.5,0.04119885575394355,0.7960947197204611,5.050118179492848,12.229069315071051,0.6794220600706322,0
946,0.0499999999999999,1.5,0.04516036580335947,0.7960947197204611,5.050118179492848,12.229069315071051,0.6517732112914971,0
947,0.0499999999999999,1.5,0.05548208367210572,0.7960947197204611,5.050118179492848,12.229069315071051,0.6021823286151329,0
948,0.0499999999999999,1.5,0.049316017018671054,0.7960947197204611,5.050118179492848,12.229069315071051,0.6340713364103873,0
949,0.0499999999999999,1.5,0.05925254642629141,0.7960947197204611,5.050118179492848,12.229069315071051,0.5341806168984049,0
950,0.0499999999999999,1.5,0.05357857950973699,0.7960947197204611,5.050118179492848,12.229069315071051,0.5743977865491885,0
951,0.0499999999999999,1.5,0.04899000361020489,0.7960947197204611,5.050118179492848,12.229069315071051,0.5925567453626253,0
952,0.0499999999999999,1.5,0.059085812133692794,0.7960947197204611,5.050118179492848,12.229069315071051,0.5413106257861102,0
953,0.0499999999999999,1.5,0.060631129308094556,0.7960947197204611,5.050118179492848,12.229069315071051,0.45970327557383217,0
954,0.0499999999999999,1.5,0.0657396491799116,0.7960947197204611,5.050118179492848,12.229069315071051,0.7326982540524449,0
955,0.0499999999999999,1.5,0.056779035441385295,0.7960947197204611,5.050118179492848,12.229069315071051,0.4855404102247626,0
956,0.0499999999999999,1.5,0.06490129486841822,0.7960947197204611,5.050118179492848,12.229069315071051,0.5484234070991627,0
957,0.0499999999999999,1.5,0.06184219866954388,0.7960947197204611,5.050118179492848,12.229069315071051,0.5880466118352616,0
958,0.0499999999999999,1.5,0.058059178692062785,0.7960947197204611,5.050118179492848,12.229069315071051,0.6256131277659758,0
959,0.0499999999999999,1.5,0.05604291376562798,0.7960947197204611,5.050118179492848,12.229069315071051,0.7378372952373073,0
960,0.0499999999999999,1.5,0.05786065162095677,0.7960947197204611,5.050118179492848,12.229069315071051,0.646519123642699,0
961,0.0499999999999999,1.5,0.06356795491195455,0.7960947197204611,5.050118179492848,12.229069315071051,0.5657858476698785,0
